latitude,longitude,data_pas,satelite,pais,estado,municipio,bioma,numero_dias_sem_chuva,precipitacao,risco_fogo,id_area_industrial,frp
-7.73873,-39.84793,2024-01-04 16:05:00,NPP-375,Brasil,PERNAMBUCO,BODOCÓ,Caatinga,1.0,0.0,0.85,0,7.5
-7.71245,-37.80658,2024-01-04 16:05:00,NPP-375,Brasil,PERNAMBUCO,QUIXABA,Caatinga,3.0,0.0,0.38,0,6.4
-7.71189,-37.80298,2024-01-04 16:05:00,NPP-375,Brasil,PERNAMBUCO,QUIXABA,Caatinga,3.0,0.0,0.38,0,6.4
-7.71134,-37.79939,2024-01-04 16:05:00,NPP-375,Brasil,PERNAMBUCO,QUIXABA,Caatinga,3.0,0.0,0.38,0,3.4
-7.70907,-37.80711,2024-01-04 16:05:00,NPP-375,Brasil,PERNAMBUCO,QUIXABA,Caatinga,3.0,0.0,0.38,0,6.4
-7.70796,-37.79994,2024-01-04 16:05:00,NPP-375,Brasil,PERNAMBUCO,QUIXABA,Caatinga,3.0,0.0,0.39,0,3.4
-7.70625,-38.31479,2024-01-04 16:05:00,NPP-375,Brasil,PARAÍBA,SANTANA DE MANGUEIRA,Caatinga,2.0,0.0,0.16,0,19.5
-7.67374,-35.37719,2024-01-04 16:05:00,NPP-375,Brasil,PERNAMBUCO,VICÊNCIA,Caatinga,3.0,0.0,0.67,0,2.7
-7.6726,-37.77272,2024-01-04 16:05:00,NPP-375,Brasil,PERNAMBUCO,QUIXABA,Caatinga,3.0,0.0,0.42,0,2.6
-7.64102,-37.77005,2024-01-04 16:05:00,NPP-375,Brasil,PARAÍBA,TAVARES,Caatinga,3.0,0.0,0.89,0,9.7
-7.62964,-38.06171,2024-01-04 16:05:00,NPP-375,Brasil,PARAÍBA,PRINCESA ISABEL,Caatinga,3.0,0.0,0.23,0,3.7
-7.62651,-37.49944,2024-01-04 16:05:00,NPP-375,Brasil,PERNAMBUCO,TABIRA,Caatinga,3.0,0.0,0.18,0,3.4
-7.61149,-39.11045,2024-01-04 16:05:00,NPP-375,Brasil,CEARÁ,JARDIM,Caatinga,2.0,0.0,0.71,0,3.7
-7.60753,-35.75834,2024-01-04 16:05:00,NPP-375,Brasil,PARAÍBA,GADO BRAVO,Caatinga,3.0,0.0,0.05,0,5.2
-7.59804,-34.90283,2024-01-04 16:05:00,NPP-375,Brasil,PERNAMBUCO,GOIANA,Mata Atlântica,-999.0,0.0,0.75,0,3.2
-7.59454,-39.44764,2024-01-04 16:05:00,NPP-375,Brasil,PERNAMBUCO,MOREILÂNDIA,Caatinga,0.0,0.0,0.64,0,2.6
-7.58137,-37.74949,2024-01-04 16:05:00,NPP-375,Brasil,PARAÍBA,JURU,Caatinga,3.0,0.0,0.58,0,26.7
-7.55071,-35.16701,2024-01-04 16:05:00,NPP-375,Brasil,PERNAMBUCO,ALIANÇA,Mata Atlântica,3.0,0.0,1.0,0,3.7
-7.54211,-39.21357,2024-01-04 16:05:00,NPP-375,Brasil,CEARÁ,JARDIM,Caatinga,0.0,0.0,0.32,0,35.2
-7.50627,-35.70782,2024-01-04 16:05:00,NPP-375,Brasil,PARAÍBA,AROEIRAS,Caatinga,3.0,0.0,0.02,0,4.1
-7.48905,-39.10526,2024-01-04 16:05:00,NPP-375,Brasil,CEARÁ,PORTEIRAS,Caatinga,0.0,0.0,0.2,0,2.0
-7.46887,-35.23114,2024-01-04 16:05:00,NPP-375,Brasil,PERNAMBUCO,FERREIROS,Mata Atlântica,3.0,0.0,0.56,0,10.1
-7.46584,-35.23637,2024-01-04 16:05:00,NPP-375,Brasil,PERNAMBUCO,FERREIROS,Mata Atlântica,3.0,0.0,0.5,0,10.1
-7.41844,-34.87587,2024-01-04 16:05:00,NPP-375,Brasil,PARAÍBA,PITIMBU,Mata Atlântica,-999.0,0.0,0.91,0,5.4
-7.41152,-39.66955,2024-01-04 16:05:00,NPP-375,Brasil,PERNAMBUCO,EXU,Caatinga,0.0,0.0,0.73,0,1.6
-7.38917,-36.11806,2024-01-04 16:05:00,NPP-375,Brasil,PARAÍBA,BOQUEIRÃO,Caatinga,3.0,0.0,0.31,0,1.8
-7.37728,-39.01623,2024-01-04 16:05:00,NPP-375,Brasil,CEARÁ,ABAIARA,Caatinga,2.0,0.0,0.53,0,8.3
-7.37675,-39.01275,2024-01-04 16:05:00,NPP-375,Brasil,CEARÁ,ABAIARA,Caatinga,2.0,0.0,0.36,0,8.3
-7.37672,-35.785,2024-01-04 16:05:00,NPP-375,Brasil,PARAÍBA,FAGUNDES,Caatinga,3.0,0.0,0.05,0,9.5
-7.37343,-39.01326,2024-01-04 16:05:00,NPP-375,Brasil,CEARÁ,ABAIARA,Caatinga,2.0,0.0,0.44,0,8.3
-7.36969,-35.74109,2024-01-04 16:05:00,NPP-375,Brasil,PARAÍBA,FAGUNDES,Caatinga,3.0,0.0,0.02,0,9.9
-7.33855,-39.09697,2024-01-04 16:05:00,NPP-375,Brasil,CEARÁ,ABAIARA,Caatinga,3.0,0.0,0.71,0,5.5
-7.33423,-37.0391,2024-01-04 16:05:00,NPP-375,Brasil,PARAÍBA,LIVRAMENTO,Caatinga,3.0,0.0,0.12,0,10.8
-7.33392,-38.13419,2024-01-04 16:05:00,NPP-375,Brasil,PARAÍBA,ITAPORANGA,Caatinga,3.0,0.0,0.1,0,5.8
-7.33337,-38.13062,2024-01-04 16:05:00,NPP-375,Brasil,PARAÍBA,ITAPORANGA,Caatinga,3.0,0.0,0.13,0,3.9
-7.30839,-39.05523,2024-01-04 16:05:00,NPP-375,Brasil,CEARÁ,ABAIARA,Caatinga,3.0,0.0,0.19,0,8.7
-7.30786,-39.05175,2024-01-04 16:05:00,NPP-375,Brasil,CEARÁ,ABAIARA,Caatinga,3.0,0.0,0.18,0,8.7
-7.28055,-39.04551,2024-01-04 16:05:00,NPP-375,Brasil,CEARÁ,MILAGRES,Caatinga,3.0,0.0,0.24,0,3.6
-7.27666,-40.12139,2024-01-04 16:05:00,NPP-375,Brasil,CEARÁ,ARARIPE,Caatinga,0.0,0.1,0.66,0,3.0
-7.27331,-40.12189,2024-01-04 16:05:00,NPP-375,Brasil,CEARÁ,ARARIPE,Caatinga,0.0,0.1,0.66,0,8.5
-7.26186,-38.23715,2024-01-04 16:05:00,NPP-375,Brasil,PARAÍBA,ITAPORANGA,Caatinga,3.0,0.0,0.05,0,6.7
-7.24205,-40.35947,2024-01-04 16:05:00,NPP-375,Brasil,CEARÁ,SALITRE,Caatinga,6.0,1.37,0.25,0,2.9
-7.22733,-39.83767,2024-01-04 16:05:00,NPP-375,Brasil,CEARÁ,SANTANA DO CARIRI,Caatinga,0.0,0.0,0.43,0,4.0
-7.21897,-39.06556,2024-01-04 16:05:00,NPP-375,Brasil,CEARÁ,MISSÃO VELHA,Caatinga,3.0,0.0,0.18,0,5.3
-7.20903,-37.39402,2024-01-04 16:05:00,NPP-375,Brasil,PARAÍBA,MÃE D'ÁGUA,Caatinga,3.0,0.0,0.21,0,4.4
-7.20845,-37.3903,2024-01-04 16:05:00,NPP-375,Brasil,PARAÍBA,MÃE D'ÁGUA,Caatinga,3.0,0.0,0.21,0,7.7
3.39588,-60.94374,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,28.0
3.39527,-60.94787,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,29.5
3.39275,-60.9349,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,8.1
3.39214,-60.93901,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,28.0
3.39153,-60.94312,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,28.0
3.39092,-60.94724,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,29.5
3.38718,-60.9425,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,16.0
3.34613,-61.30653,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,8.0,0.0,1.0,0,4.2
3.32608,-61.29571,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,9.0,0.0,1.0,0,4.0
3.3255,-61.29963,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,9.0,0.0,1.0,0,4.7
3.28534,-61.27792,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,9.0,0.0,1.0,0,5.0
3.28477,-61.28183,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,9.0,0.0,1.0,0,5.0
3.20937,-61.03141,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,10.0,0.0,1.0,0,7.8
3.20662,-60.97719,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,2.2
3.20403,-60.97656,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,2.2
2.59836,-60.91926,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,MUCAJAÍ,Amazônia,9.0,0.0,0.92,0,25.1
2.59776,-60.92333,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,MUCAJAÍ,Amazônia,9.0,0.0,0.86,0,25.1
2.59716,-60.9274,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,MUCAJAÍ,Amazônia,9.0,0.0,0.78,0,6.3
2.59405,-60.91864,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,MUCAJAÍ,Amazônia,9.0,0.0,0.98,0,7.6
2.59345,-60.92269,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,MUCAJAÍ,Amazônia,9.0,0.0,0.89,0,7.6
2.59285,-60.92679,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,MUCAJAÍ,Amazônia,9.0,0.0,0.79,0,5.1
2.58974,-60.91801,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,MUCAJAÍ,Amazônia,9.0,0.0,0.89,0,7.6
2.58915,-60.92207,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,MUCAJAÍ,Amazônia,9.0,0.0,0.82,0,7.6
2.58425,-60.92553,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,MUCAJAÍ,Amazônia,9.0,0.0,0.73,0,3.6
2.58113,-60.91676,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,MUCAJAÍ,Amazônia,9.0,0.0,0.82,0,8.1
2.06559,-61.83476,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,IRACEMA,Amazônia,11.0,0.0,0.61,0,5.3
2.06507,-61.83818,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,IRACEMA,Amazônia,11.0,0.0,0.61,0,5.3
2.06106,-61.83756,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,IRACEMA,Amazônia,12.0,0.0,0.61,0,8.3
2.05704,-61.83699,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,IRACEMA,Amazônia,12.0,0.0,0.62,0,8.3
2.05652,-61.84044,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,IRACEMA,Amazônia,12.0,0.0,0.62,0,99.3
2.0525,-61.83987,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,IRACEMA,Amazônia,12.0,0.0,0.62,0,8.1
1.89524,-61.33854,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,7.0,0.0,0.61,0,2.4
1.87726,-61.31694,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,7.0,0.0,0.69,0,2.6
1.8667,-61.2626,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,8.0,0.0,0.95,0,9.9
1.86255,-61.26197,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,8.0,0.0,0.98,0,9.9
1.86197,-61.26571,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,8.0,0.0,0.92,0,7.0
1.85866,-61.09079,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,-999.0,0,7.3
1.85838,-61.26138,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,8.0,0.0,0.96,0,13.2
1.85781,-61.26513,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,8.0,0.0,0.84,0,12.4
1.81882,-61.21331,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,7.0,0.0,0.74,0,11.3
1.81464,-61.21271,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,7.0,0.0,0.7,0,23.6
1.81408,-61.21651,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,7.0,0.0,0.84,0,23.6
1.81047,-61.21212,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,7.0,0.0,0.64,0,23.6
1.8099,-61.21593,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,7.0,0.0,0.71,0,23.6
1.78571,-61.1193,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,1.0,0,7.0
1.78564,-61.11879,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,1.0,0,8.5
1.78207,-61.11486,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,1.0,0,7.0
1.78203,-61.11436,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,1.0,0,21.2
1.78151,-61.11868,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,1.0,0,7.0
1.78144,-61.11817,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,1.0,0,21.2
1.7804,-61.12627,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,-999.0,0,10.8
1.78028,-61.12577,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,-999.0,0,13.0
1.77842,-61.10994,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,1.0,0,33.1
1.77783,-61.11375,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,1.0,0,21.2
1.77363,-61.11316,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,0.95,0,10.0
1.77305,-61.11697,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,0.92,0,10.0
1.77247,-61.12077,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,0.9,0,4.6
1.55071,-61.02115,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,0.6,0,3.7
1.89104,-60.40553,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CANTÁ,Amazônia,8.0,0.0,0.6,0,8.6
1.89009,-60.40503,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CANTÁ,Amazônia,8.0,0.0,0.6,0,10.2
1.84952,-60.74322,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,0.66,0,4.9
1.84796,-60.7429,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,0.66,0,9.2
1.84581,-60.73852,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,0.7,0,4.9
1.83068,-60.87156,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,0.57,0,4.3
1.80913,-60.59091,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.84,0,1.4
1.58101,-60.46883,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,8.0,0.0,0.98,0,6.9
1.57693,-60.64531,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,4.0,0.0,0.67,0,4.4
1.57665,-60.46809,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,7.0,0.0,0.92,0,4.7
1.05517,-60.5662,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,0.15,0,4.9
0.68235,-60.59003,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,5.0,0.0,0.76,0,6.0
0.68094,-60.5898,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,5.0,0.0,0.65,0,5.6
0.67859,-60.64209,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,5.0,0.0,0.14,0,4.6
-9.92495,-36.00034,2024-01-02 04:08:00,NPP-375D,Brasil,ALAGOAS,JEQUIÁ DA PRAIA,Mata Atlântica,-999.0,0.0,1.0,0,2.8
-9.92054,-35.99973,2024-01-02 04:08:00,NPP-375D,Brasil,ALAGOAS,JEQUIÁ DA PRAIA,Mata Atlântica,-999.0,0.0,1.0,0,13.5
-9.91994,-36.00404,2024-01-02 04:08:00,NPP-375D,Brasil,ALAGOAS,JEQUIÁ DA PRAIA,Mata Atlântica,-999.0,0.0,1.0,0,14.8
-2.26778,-53.78218,2024-01-02 04:06:00,NPP-375D,Brasil,PARÁ,PRAINHA,Amazônia,0.0,10.18,0.02,0,3.4
-9.91613,-35.99913,2024-01-02 04:08:00,NPP-375D,Brasil,ALAGOAS,JEQUIÁ DA PRAIA,Mata Atlântica,-999.0,0.0,1.0,0,13.5
-9.91554,-36.00343,2024-01-02 04:08:00,NPP-375D,Brasil,ALAGOAS,JEQUIÁ DA PRAIA,Mata Atlântica,-999.0,0.0,1.0,0,14.8
-9.91494,-36.00774,2024-01-02 04:08:00,NPP-375D,Brasil,ALAGOAS,JEQUIÁ DA PRAIA,Mata Atlântica,-999.0,0.0,1.0,0,14.8
-9.91113,-36.00283,2024-01-02 04:08:00,NPP-375D,Brasil,ALAGOAS,ROTEIRO,Mata Atlântica,-999.0,0.0,1.0,0,2.2
-7.16898,-40.50257,2024-01-04 16:05:00,NPP-375,Brasil,PIAUÍ,FRONTEIRAS,Caatinga,0.0,0.0,0.17,0,2.7
-7.16689,-39.30187,2024-01-04 16:05:00,NPP-375,Brasil,CEARÁ,JUAZEIRO DO NORTE,Caatinga,3.0,0.0,0.89,0,4.8
-7.15586,-35.73298,2024-01-04 16:05:00,NPP-375,Brasil,PARAÍBA,MASSARANDUBA,Caatinga,3.0,0.0,0.08,0,4.0
-7.15105,-37.94306,2024-01-04 16:05:00,NPP-375,Brasil,PARAÍBA,PIANCÓ,Caatinga,3.0,0.0,0.05,0,3.7
-7.1316,-39.13652,2024-01-04 16:05:00,NPP-375,Brasil,CEARÁ,MISSÃO VELHA,Caatinga,3.0,0.0,0.22,0,3.0
-7.13069,-39.73196,2024-01-04 16:05:00,NPP-375,Brasil,CEARÁ,SANTANA DO CARIRI,Caatinga,2.0,0.0,0.78,0,4.4
-19.68305,-56.43074,2024-01-04 18:28:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0.0,0.0,0.03,0,27.2
4.24481,-60.14849,2024-01-04 18:34:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,102.6
4.2396,-60.15583,2024-01-04 18:34:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,9.0,0.0,1.0,0,90.1
3.44744,-60.85582,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,164.0
3.43265,-60.85395,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,57.6
3.43164,-60.84591,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,47.0
3.39231,-60.93024,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,74.2
3.39069,-60.92228,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,27.6
3.38874,-60.95675,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,64.8
3.38694,-60.94868,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,188.4
3.37764,-60.92818,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,32.0
3.37411,-60.9547,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,9.0,0.0,1.0,0,66.9
2.82233,-61.20506,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,9.0,0.0,0.95,0,53.5
2.81798,-61.19662,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,9.0,0.0,1.0,0,40.5
2.0676,-61.86547,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazônia,10.0,0.0,0.6,0,833.6
2.0625,-61.86985,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazônia,10.0,0.0,0.6,0,553.5
1.8155,-61.21434,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,CARACARAÍ,Amazônia,7.0,0.0,0.78,0,40.4
1.81147,-61.2087,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,CARACARAÍ,Amazônia,7.0,0.0,0.59,0,38.7
1.56386,-61.06304,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,0.97,0,29.3
1.28852,-67.91045,2024-01-04 18:32:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,4.0,0.0,0.01,0,8.1
0.7064,-59.52417,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.05,0,200.4
0.702,-59.53117,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazônia,4.0,0.0,0.05,0,102.9
0.6341,-60.00268,2024-01-04 18:32:00,AQUA_M-T,Brasil,RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,4.0,0.0,0.03,0,75.9
-0.49632,-66.49471,2024-01-04 18:32:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,4.0,0.0,0.01,0,10.4
-0.49495,-66.48522,2024-01-04 18:32:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,4.0,0.0,0.01,0,7.0
1.73704,-69.70911,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,2.0,0.0,0.01,0,4.3
-20.17212,-56.02755,2024-01-04 17:43:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,4.0,2.91,0.0,0,5.5
-0.94778,-62.95341,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,BARCELOS,Amazônia,2.0,0.13,0.02,0,9.2
-32.35944,-53.56727,2024-01-04 17:41:00,NPP-375,Brasil,RIO GRANDE DO SUL,JAGUARÃO,Pampa,3.0,0.0,0.03,0,13.1
-32.35565,-53.56828,2024-01-04 17:41:00,NPP-375,Brasil,RIO GRANDE DO SUL,JAGUARÃO,Pampa,3.0,0.0,0.02,0,3.7
-20.19255,-56.02334,2024-01-04 17:43:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,4.0,2.58,0.01,0,7.5
-18.91962,-57.21851,2024-01-04 17:43:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2.0,0.1,0.0,0,5.5
-22.6826,-47.36316,2024-01-04 17:43:00,NPP-375,Brasil,SÃO PAULO,AMERICANA,Cerrado,0.0,0.6,0.54,0,7.3
-22.66371,-47.36226,2024-01-04 17:43:00,NPP-375,Brasil,SÃO PAULO,LIMEIRA,Cerrado,0.0,0.6,0.53,0,16.9
-22.66182,-47.36333,2024-01-04 17:43:00,NPP-375,Brasil,SÃO PAULO,LIMEIRA,Cerrado,0.0,0.6,0.53,0,10.7
-23.76174,-48.99707,2024-01-04 17:43:00,NPP-375,Brasil,SÃO PAULO,ITAPEVA,Cerrado,2.0,0.0,0.37,0,3.5
-19.29437,-49.7134,2024-01-04 17:43:00,NPP-375,Brasil,MINAS GERAIS,CAMPINA VERDE,Cerrado,0.0,2.23,0.06,0,3.3
-22.64796,-50.4187,2024-01-04 17:43:00,NPP-375,Brasil,SÃO PAULO,ASSIS,Cerrado,6.0,0.0,-999.0,0,5.6
-22.64709,-50.41481,2024-01-04 17:43:00,NPP-375,Brasil,SÃO PAULO,ASSIS,Cerrado,6.0,0.0,-999.0,0,5.5
-21.96881,-55.30639,2024-01-04 17:43:00,NPP-375,Brasil,MATO GROSSO DO SUL,DOURADOS,Cerrado,1.0,1.93,0.05,0,6.4
-23.08522,-49.73201,2024-01-04 17:43:00,NPP-375,Brasil,SÃO PAULO,CHAVANTES,Mata Atlântica,2.0,0.0,0.84,0,5.0
-23.08428,-49.72799,2024-01-04 17:43:00,NPP-375,Brasil,SÃO PAULO,CHAVANTES,Mata Atlântica,2.0,0.0,0.84,0,5.0
-24.78787,-49.64248,2024-01-04 17:41:00,NPP-375,Brasil,PARANÁ,CASTRO,Mata Atlântica,7.0,0.0,0.27,0,6.8
-29.60551,-51.80496,2024-01-04 17:43:00,NPP-375,Brasil,RIO GRANDE DO SUL,FAZENDA VILANOVA,Mata Atlântica,2.0,0.0,0.04,0,4.7
2.88223,-63.75237,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,3.0,0.0,0.28,0,2.3
2.60049,-63.74626,2024-01-04 17:49:00,NPP-375,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,3.0,0.0,0.26,0,10.8
-0.29555,-65.09265,2024-01-04 17:49:00,NPP-375,Brasil,AMAZONAS,SANTA ISABEL DO RIO NEGRO,Amazônia,2.0,0.0,0.01,0,2.7
